Step,Win percentage,Player,Parent action,Action,al_bridge_1,al_bridge_2,al_bridge_3,al_escape_1,al_escape_2,al_escape_3,en_bridge_1,en_bridge_2,en_bridge_3,en_escape_1,en_escape_2,en_escape_3,al_pawns,en_pawns
4,84.0,0,"(2, 'SOUTH', 'h', 0, 3)","(1, 'SOUTH', 'v', 3, 1)",3,4,3,3,4,3,2,3,3,2,2,2,0,2
4,92.0,0,"(2, 'SOUTH', 'h', 0, 3)","(1, 'SOUTH', 'v', 3, 2)",3,4,3,3,4,3,2,3,3,2,2,2,0,2
4,88.0,0,"(2, 'SOUTH', 'h', 0, 3)","(2, 'WEST', 'h', 1, 1)",3,3,4,3,3,4,2,3,3,1,1,2,0,4
4,88.0,0,"(2, 'SOUTH', 'h', 0, 3)","(2, 'WEST', 'h', 2, 1)",3,3,4,3,3,4,2,3,3,1,1,2,0,4
4,92.0,0,"(2, 'SOUTH', 'h', 0, 3)","(2, 'WEST', 'h', 0, 2)",2,4,4,2,4,4,2,3,3,1,1,2,0,4
4,92.0,0,"(2, 'SOUTH', 'h', 0, 3)","(2, 'WEST', 'h', 1, 2)",2,4,4,2,4,4,2,3,3,1,1,2,0,4
4,96.0,0,"(2, 'SOUTH', 'h', 0, 3)","(2, 'WEST', 'h', 2, 2)",3,4,3,3,4,3,2,3,3,1,1,2,0,4
4,95.0,0,"(2, 'SOUTH', 'h', 0, 3)","(2, 'WEST', 'h', 3, 2)",3,4,3,3,4,3,2,3,3,1,1,2,0,4
4,94.0,0,"(2, 'SOUTH', 'h', 0, 3)","(2, 'WEST', 'v', 2, 0)",3,3,4,3,3,4,2,3,3,1,1,2,0,4
4,88.0,0,"(2, 'SOUTH', 'h', 0, 3)","(2, 'WEST', 'v', 1, 1)",2,4,4,2,4,4,2,3,3,1,1,2,0,4
4,90.0,0,"(2, 'SOUTH', 'h', 0, 3)","(2, 'WEST', 'v', 2, 1)",3,3,4,3,3,4,2,3,3,1,1,2,0,4
4,98.0,0,"(2, 'SOUTH', 'h', 0, 3)","(2, 'WEST', 'v', 3, 1)",3,4,3,3,4,3,2,3,3,1,1,2,0,4
4,92.0,0,"(2, 'SOUTH', 'h', 0, 3)","(2, 'WEST', 'v', 3, 2)",3,4,3,3,4,3,2,3,3,1,1,2,0,4
4,88.0,0,"(2, 'SOUTH', 'h', 0, 3)","(2, 'NORTH', 'h', 1, 1)",3,3,4,3,3,3,2,3,4,1,1,2,0,4
4,88.0,0,"(2, 'SOUTH', 'h', 0, 3)","(2, 'NORTH', 'h', 2, 1)",3,3,4,3,3,3,2,3,4,1,1,2,0,4
4,76.0,0,"(2, 'SOUTH', 'h', 0, 3)","(2, 'NORTH', 'h', 0, 2)",2,4,4,2,4,3,2,3,4,1,1,2,0,4
4,72.0,0,"(2, 'SOUTH', 'h', 0, 3)","(2, 'NORTH', 'h', 1, 2)",2,4,4,2,4,3,2,3,4,1,1,2,0,4
4,90.0,0,"(2, 'SOUTH', 'h', 0, 3)","(2, 'NORTH', 'h', 2, 2)",3,4,3,3,4,2,2,3,4,1,1,2,0,4
4,82.0,0,"(2, 'SOUTH', 'h', 0, 3)","(2, 'NORTH', 'h', 3, 2)",3,4,3,3,4,2,2,3,4,1,1,2,0,4
4,84.0,0,"(2, 'SOUTH', 'h', 0, 3)","(2, 'NORTH', 'v', 2, 0)",3,3,4,3,3,3,2,3,4,1,1,2,0,4
4,78.0,0,"(2, 'SOUTH', 'h', 0, 3)","(2, 'NORTH', 'v', 1, 1)",2,4,4,2,4,3,2,3,4,1,1,2,0,4
4,82.0,0,"(2, 'SOUTH', 'h', 0, 3)","(2, 'NORTH', 'v', 2, 1)",3,3,4,3,3,3,2,3,4,1,1,2,0,4
4,82.0,0,"(2, 'SOUTH', 'h', 0, 3)","(2, 'NORTH', 'v', 3, 1)",3,4,3,3,4,2,2,3,4,1,1,2,0,4
4,94.0,0,"(2, 'SOUTH', 'h', 0, 3)","(2, 'NORTH', 'v', 3, 2)",3,4,3,3,4,3,2,3,3,1,1,2,0,4
4,82.0,0,"(2, 'SOUTH', 'h', 0, 3)","(2, 'EAST', 'h', 1, 1)",3,3,4,3,3,4,2,3,2,1,2,2,0,2
4,92.0,0,"(2, 'SOUTH', 'h', 0, 3)","(2, 'EAST', 'h', 2, 1)",3,3,4,3,3,4,2,3,2,1,2,2,0,2
4,82.0,0,"(2, 'SOUTH', 'h', 0, 3)","(2, 'EAST', 'h', 0, 2)",2,4,4,2,4,4,2,3,2,1,2,2,0,2
4,74.0,0,"(2, 'SOUTH', 'h', 0, 3)","(2, 'EAST', 'h', 1, 2)",2,4,4,2,4,4,2,3,2,1,2,2,0,2
4,90.0,0,"(2, 'SOUTH', 'h', 0, 3)","(2, 'EAST', 'h', 2, 2)",3,4,3,3,4,3,2,3,2,1,2,2,0,2
4,88.0,0,"(2, 'SOUTH', 'h', 0, 3)","(2, 'EAST', 'h', 3, 2)",3,4,3,3,4,3,2,3,2,1,2,2,0,2
4,92.0,0,"(2, 'SOUTH', 'h', 0, 3)","(2, 'EAST', 'v', 2, 0)",3,3,4,3,3,4,2,3,2,1,2,2,0,2
4,78.0,0,"(2, 'SOUTH', 'h', 0, 3)","(2, 'EAST', 'v', 1, 1)",2,4,4,2,4,4,2,3,2,1,2,2,0,2
4,84.0,0,"(2, 'SOUTH', 'h', 0, 3)","(2, 'EAST', 'v', 2, 1)",3,3,4,3,3,4,2,3,2,1,2,2,0,2
4,90.0,0,"(2, 'SOUTH', 'h', 0, 3)","(2, 'EAST', 'v', 3, 1)",3,4,3,3,4,3,2,3,2,1,2,2,0,2
4,96.0,0,"(2, 'SOUTH', 'h', 0, 3)","(2, 'EAST', 'v', 3, 2)",3,4,3,3,4,3,2,3,2,1,2,2,0,2
5,92.0,1,"(2, 'WEST', 'h', 3, 2)","(0, 'WEST', 'h', 1, 3)",1,2,3,1,1,2,3,4,3,3,4,3,0,0
5,Nan,1,"(2, 'WEST', 'h', 3, 2)","(0, 'WEST', 'h', 2, 3)",2,2,3,1,0,2,3,4,3,3,4,3,0,0
5,Nan,1,"(2, 'WEST', 'h', 3, 2)","(0, 'WEST', 'h', 1, 4)",2,3,2,1,1,1,3,4,3,3,4,3,0,0
5,Nan,1,"(2, 'WEST', 'h', 3, 2)","(0, 'WEST', 'h', 2, 4)",2,3,2,1,1,1,3,4,3,3,4,3,0,0
5,Nan,1,"(2, 'WEST', 'h', 3, 2)","(0, 'WEST', 'v', 1, 3)",1,3,3,0,1,2,3,4,3,3,4,3,0,0
5,Nan,1,"(2, 'WEST', 'h', 3, 2)","(0, 'WEST', 'v', 2, 3)",2,2,2,1,1,2,3,4,3,3,4,3,0,0
5,Nan,1,"(2, 'WEST', 'h', 3, 2)","(0, 'NORTH', 'h', 1, 3)",1,2,3,1,1,2,4,4,3,3,3,3,0,0
5,Nan,1,"(2, 'WEST', 'h', 3, 2)","(0, 'NORTH', 'h', 2, 3)",2,2,3,1,0,2,4,4,3,3,3,3,0,0
5,Nan,1,"(2, 'WEST', 'h', 3, 2)","(0, 'NORTH', 'h', 1, 4)",2,3,2,1,1,1,4,4,3,3,3,3,0,0
5,Nan,1,"(2, 'WEST', 'h', 3, 2)","(0, 'NORTH', 'h', 2, 4)",2,3,2,1,1,1,4,4,3,3,3,3,0,0
5,Nan,1,"(2, 'WEST', 'h', 3, 2)","(0, 'NORTH', 'v', 1, 3)",1,3,3,0,1,2,4,4,3,3,3,3,0,0
5,Nan,1,"(2, 'WEST', 'h', 3, 2)","(0, 'NORTH', 'v', 2, 3)",2,2,2,1,1,2,4,4,3,3,3,3,0,0
5,Nan,1,"(2, 'WEST', 'h', 3, 2)","(0, 'EAST', 'h', 1, 3)",1,2,3,1,1,2,3,4,3,1,3,2,0,0
5,Nan,1,"(2, 'WEST', 'h', 3, 2)","(0, 'EAST', 'h', 2, 3)",2,2,3,1,0,2,3,4,3,1,3,2,0,0
5,Nan,1,"(2, 'WEST', 'h', 3, 2)","(0, 'EAST', 'h', 1, 4)",2,3,2,1,1,1,3,4,3,1,3,2,0,0
5,Nan,1,"(2, 'WEST', 'h', 3, 2)","(0, 'EAST', 'h', 2, 4)",2,3,2,1,1,1,3,4,3,1,3,2,0,0
5,Nan,1,"(2, 'WEST', 'h', 3, 2)","(0, 'EAST', 'v', 1, 3)",1,3,3,0,1,2,3,4,3,1,3,2,0,0
5,Nan,1,"(2, 'WEST', 'h', 3, 2)","(0, 'EAST', 'v', 2, 3)",2,2,2,1,1,2,3,4,3,1,3,2,0,0
5,Nan,1,"(2, 'WEST', 'h', 3, 2)","(1, 'WEST', 'h', 1, 3)",1,2,3,1,1,2,3,4,3,2,3,3,0,0
5,Nan,1,"(2, 'WEST', 'h', 3, 2)","(1, 'WEST', 'h', 2, 3)",2,2,3,1,0,2,3,4,3,2,3,3,0,0
5,Nan,1,"(2, 'WEST', 'h', 3, 2)","(1, 'WEST', 'h', 1, 4)",2,3,2,1,1,1,3,4,3,2,3,3,0,0
5,Nan,1,"(2, 'WEST', 'h', 3, 2)","(1, 'WEST', 'h', 2, 4)",2,3,2,1,1,1,3,4,3,2,3,3,0,0
5,Nan,1,"(2, 'WEST', 'h', 3, 2)","(1, 'WEST', 'v', 1, 3)",1,3,3,0,1,2,3,4,3,2,3,3,0,0
5,Nan,1,"(2, 'WEST', 'h', 3, 2)","(1, 'WEST', 'v', 2, 3)",2,2,2,1,1,2,3,4,3,2,3,3,0,0
5,Nan,1,"(2, 'WEST', 'h', 3, 2)","(1, 'NORTH', 'h', 1, 3)",1,2,3,1,1,2,3,3,3,3,3,3,0,0
5,Nan,1,"(2, 'WEST', 'h', 3, 2)","(1, 'NORTH', 'h', 2, 3)",2,2,3,1,0,2,3,3,3,3,3,3,0,0
5,Nan,1,"(2, 'WEST', 'h', 3, 2)","(1, 'NORTH', 'h', 1, 4)",2,3,2,1,1,1,3,3,3,3,3,3,0,0
5,Nan,1,"(2, 'WEST', 'h', 3, 2)","(1, 'NORTH', 'h', 2, 4)",2,3,2,1,1,1,3,3,3,3,3,3,0,0
5,Nan,1,"(2, 'WEST', 'h', 3, 2)","(1, 'NORTH', 'v', 1, 3)",1,3,3,0,1,2,3,3,3,3,3,3,0,0
5,Nan,1,"(2, 'WEST', 'h', 3, 2)","(1, 'NORTH', 'v', 2, 3)",2,2,2,1,1,2,3,3,3,3,3,3,0,0
5,Nan,1,"(2, 'WEST', 'h', 3, 2)","(1, 'EAST', 'h', 1, 3)",1,2,3,1,1,2,3,4,3,3,3,2,0,0
5,Nan,1,"(2, 'WEST', 'h', 3, 2)","(1, 'EAST', 'h', 2, 3)",2,2,3,1,0,2,3,4,3,3,3,2,0,0
5,Nan,1,"(2, 'WEST', 'h', 3, 2)","(1, 'EAST', 'h', 1, 4)",2,3,2,1,1,1,3,4,3,3,3,2,0,0
5,Nan,1,"(2, 'WEST', 'h', 3, 2)","(1, 'EAST', 'h', 2, 4)",2,3,2,1,1,1,3,4,3,3,3,2,0,0
5,Nan,1,"(2, 'WEST', 'h', 3, 2)","(1, 'EAST', 'v', 1, 3)",1,3,3,0,1,2,3,4,3,3,3,2,0,0
5,Nan,1,"(2, 'WEST', 'h', 3, 2)","(1, 'EAST', 'v', 2, 3)",2,2,2,1,1,2,3,4,3,3,3,2,0,0
5,Nan,1,"(2, 'WEST', 'h', 3, 2)","(1, 'SOUTH', 'h', 1, 3)",1,2,3,1,1,2,3,3,3,2,1,2,0,0
5,Nan,1,"(2, 'WEST', 'h', 3, 2)","(1, 'SOUTH', 'h', 2, 3)",2,2,3,1,0,2,3,3,3,2,1,2,0,0
5,Nan,1,"(2, 'WEST', 'h', 3, 2)","(1, 'SOUTH', 'h', 1, 4)",2,3,2,1,1,1,3,3,3,2,1,2,0,0
5,Nan,1,"(2, 'WEST', 'h', 3, 2)","(1, 'SOUTH', 'h', 2, 4)",2,3,2,1,1,1,3,3,3,2,1,2,0,0
5,Nan,1,"(2, 'WEST', 'h', 3, 2)","(1, 'SOUTH', 'v', 1, 3)",1,3,3,0,1,2,3,3,3,2,1,2,0,0
5,Nan,1,"(2, 'WEST', 'h', 3, 2)","(1, 'SOUTH', 'v', 2, 3)",2,2,2,1,1,2,3,3,3,2,1,2,0,0
5,Nan,1,"(2, 'WEST', 'h', 3, 2)","(2, 'WEST', 'h', 1, 3)",1,2,3,1,1,2,3,4,3,2,3,1,0,0
5,Nan,1,"(2, 'WEST', 'h', 3, 2)","(2, 'WEST', 'h', 2, 3)",2,2,3,1,0,2,3,4,3,2,3,1,0,0
5,Nan,1,"(2, 'WEST', 'h', 3, 2)","(2, 'WEST', 'h', 1, 4)",2,3,2,1,1,1,3,4,3,2,3,1,0,0
5,Nan,1,"(2, 'WEST', 'h', 3, 2)","(2, 'WEST', 'h', 2, 4)",2,3,2,1,1,1,3,4,3,2,3,1,0,0
5,Nan,1,"(2, 'WEST', 'h', 3, 2)","(2, 'WEST', 'v', 1, 3)",1,3,3,0,1,2,3,4,3,2,3,1,0,0
5,Nan,1,"(2, 'WEST', 'h', 3, 2)","(2, 'WEST', 'v', 2, 3)",2,2,2,1,1,2,3,4,3,2,3,1,0,0
5,Nan,1,"(2, 'WEST', 'h', 3, 2)","(2, 'NORTH', 'h', 1, 3)",1,2,3,1,1,2,3,4,4,3,3,3,0,0
5,Nan,1,"(2, 'WEST', 'h', 3, 2)","(2, 'NORTH', 'h', 2, 3)",2,2,3,1,0,2,3,4,4,3,3,3,0,0
5,Nan,1,"(2, 'WEST', 'h', 3, 2)","(2, 'NORTH', 'h', 1, 4)",2,3,2,1,1,1,3,4,4,3,3,3,0,0
5,Nan,1,"(2, 'WEST', 'h', 3, 2)","(2, 'NORTH', 'h', 2, 4)",2,3,2,1,1,1,3,4,4,3,3,3,0,0
5,Nan,1,"(2, 'WEST', 'h', 3, 2)","(2, 'NORTH', 'v', 1, 3)",1,3,3,0,1,2,3,4,4,3,3,3,0,0
5,Nan,1,"(2, 'WEST', 'h', 3, 2)","(2, 'NORTH', 'v', 2, 3)",2,2,2,1,1,2,3,4,4,3,3,3,0,0
5,Nan,1,"(2, 'WEST', 'h', 3, 2)","(2, 'SOUTH', 'h', 1, 3)",1,2,3,1,0,2,3,4,4,3,4,3,1,1
5,Nan,1,"(2, 'WEST', 'h', 3, 2)","(2, 'SOUTH', 'h', 2, 3)",2,2,3,1,0,2,3,4,3,3,4,3,0,0
5,Nan,1,"(2, 'WEST', 'h', 3, 2)","(2, 'SOUTH', 'h', 1, 4)",2,3,2,1,0,1,3,4,4,3,4,3,1,1
5,Nan,1,"(2, 'WEST', 'h', 3, 2)","(2, 'SOUTH', 'h', 2, 4)",2,3,2,1,0,1,3,4,4,3,4,3,1,1
5,Nan,1,"(2, 'WEST', 'h', 3, 2)","(2, 'SOUTH', 'v', 1, 3)",1,3,3,0,0,2,3,4,4,3,4,3,1,1
5,Nan,1,"(2, 'WEST', 'h', 3, 2)","(2, 'SOUTH', 'v', 2, 3)",2,2,2,1,0,2,3,4,4,3,4,3,1,1
4,82.0,0,"(2, 'SOUTH', 'h', 1, 3)","(0, 'WEST', 'h', 1, 1)",3,3,4,3,3,4,3,2,3,3,2,3,0,0
4,80.0,0,"(2, 'SOUTH', 'h', 1, 3)","(0, 'WEST', 'h', 2, 1)",3,3,4,3,3,4,3,2,3,3,2,3,0,0
4,Nan,0,"(2, 'SOUTH', 'h', 1, 3)","(0, 'WEST', 'h', 0, 2)",2,4,4,2,4,4,3,2,3,3,2,3,0,0
4,Nan,0,"(2, 'SOUTH', 'h', 1, 3)","(0, 'WEST', 'h', 1, 2)",2,4,4,2,4,4,3,2,3,3,2,3,0,0
4,Nan,0,"(2, 'SOUTH', 'h', 1, 3)","(0, 'WEST', 'h', 2, 2)",3,4,3,3,4,3,3,2,3,3,2,3,0,0
4,Nan,0,"(2, 'SOUTH', 'h', 1, 3)","(0, 'WEST', 'h', 3, 2)",3,4,3,3,4,3,3,2,3,3,2,3,0,0
4,Nan,0,"(2, 'SOUTH', 'h', 1, 3)","(0, 'WEST', 'v', 2, 0)",3,3,4,3,3,4,3,2,3,3,2,3,0,0
4,Nan,0,"(2, 'SOUTH', 'h', 1, 3)","(0, 'WEST', 'v', 1, 1)",2,4,4,2,4,4,3,2,3,3,2,3,0,0
4,Nan,0,"(2, 'SOUTH', 'h', 1, 3)","(0, 'WEST', 'v', 2, 1)",3,3,4,3,3,4,3,2,3,3,2,3,0,0
4,Nan,0,"(2, 'SOUTH', 'h', 1, 3)","(0, 'WEST', 'v', 3, 1)",3,4,3,3,4,3,3,2,3,3,2,3,0,0
4,Nan,0,"(2, 'SOUTH', 'h', 1, 3)","(0, 'WEST', 'v', 3, 2)",3,4,3,3,4,3,3,2,3,3,2,3,0,0
4,Nan,0,"(2, 'SOUTH', 'h', 1, 3)","(0, 'SOUTH', 'h', 1, 1)",3,3,4,3,3,4,3,2,3,3,2,3,0,0
4,Nan,0,"(2, 'SOUTH', 'h', 1, 3)","(0, 'SOUTH', 'h', 2, 1)",3,3,4,3,3,4,3,2,3,3,2,3,0,0
4,Nan,0,"(2, 'SOUTH', 'h', 1, 3)","(0, 'SOUTH', 'h', 0, 2)",2,4,4,2,4,4,3,2,3,3,2,3,0,0
4,Nan,0,"(2, 'SOUTH', 'h', 1, 3)","(0, 'SOUTH', 'h', 1, 2)",2,4,4,2,4,4,3,2,3,3,2,3,0,0
4,Nan,0,"(2, 'SOUTH', 'h', 1, 3)","(0, 'SOUTH', 'h', 2, 2)",3,4,3,3,4,3,3,2,3,3,2,3,0,0
4,Nan,0,"(2, 'SOUTH', 'h', 1, 3)","(0, 'SOUTH', 'h', 3, 2)",3,4,3,3,4,3,3,2,3,3,2,3,0,0
4,Nan,0,"(2, 'SOUTH', 'h', 1, 3)","(0, 'SOUTH', 'v', 2, 0)",3,3,4,3,3,4,3,2,3,3,2,3,0,0
4,Nan,0,"(2, 'SOUTH', 'h', 1, 3)","(0, 'SOUTH', 'v', 1, 1)",2,4,4,2,4,4,3,2,3,3,2,3,0,0
4,Nan,0,"(2, 'SOUTH', 'h', 1, 3)","(0, 'SOUTH', 'v', 2, 1)",3,3,4,3,3,4,3,2,3,3,2,3,0,0
4,Nan,0,"(2, 'SOUTH', 'h', 1, 3)","(0, 'SOUTH', 'v', 3, 1)",3,4,3,3,4,3,3,2,3,3,2,3,0,0
4,Nan,0,"(2, 'SOUTH', 'h', 1, 3)","(0, 'SOUTH', 'v', 3, 2)",3,4,3,3,4,3,3,2,3,3,2,3,0,0
4,Nan,0,"(2, 'SOUTH', 'h', 1, 3)","(1, 'EAST', 'h', 1, 1)",3,3,4,3,3,3,2,4,3,2,2,2,0,2
4,Nan,0,"(2, 'SOUTH', 'h', 1, 3)","(1, 'EAST', 'h', 2, 1)",3,3,4,3,3,3,2,4,3,2,2,2,0,2
4,Nan,0,"(2, 'SOUTH', 'h', 1, 3)","(1, 'EAST', 'h', 0, 2)",2,4,4,2,4,3,2,4,3,2,2,2,0,2
4,Nan,0,"(2, 'SOUTH', 'h', 1, 3)","(1, 'EAST', 'h', 1, 2)",2,4,4,2,4,3,2,4,3,2,2,2,0,2
4,Nan,0,"(2, 'SOUTH', 'h', 1, 3)","(1, 'EAST', 'h', 2, 2)",3,4,3,3,4,2,2,4,3,2,2,2,0,2
4,Nan,0,"(2, 'SOUTH', 'h', 1, 3)","(1, 'EAST', 'h', 3, 2)",3,4,3,3,4,2,2,4,3,2,2,2,0,2
4,Nan,0,"(2, 'SOUTH', 'h', 1, 3)","(1, 'EAST', 'v', 2, 0)",3,3,4,3,3,3,2,4,3,2,2,2,0,2
4,Nan,0,"(2, 'SOUTH', 'h', 1, 3)","(1, 'EAST', 'v', 1, 1)",2,4,4,2,4,3,2,4,3,2,2,2,0,2
4,Nan,0,"(2, 'SOUTH', 'h', 1, 3)","(1, 'EAST', 'v', 2, 1)",3,3,4,3,3,3,2,4,3,2,2,2,0,2
4,Nan,0,"(2, 'SOUTH', 'h', 1, 3)","(1, 'EAST', 'v', 3, 1)",3,4,3,3,4,2,2,4,3,2,2,2,0,2
4,Nan,0,"(2, 'SOUTH', 'h', 1, 3)","(1, 'EAST', 'v', 3, 2)",3,4,3,3,4,3,2,3,3,2,2,2,0,2
4,Nan,0,"(2, 'SOUTH', 'h', 1, 3)","(1, 'SOUTH', 'h', 1, 1)",3,3,4,3,3,4,2,3,3,2,2,2,0,2
4,Nan,0,"(2, 'SOUTH', 'h', 1, 3)","(1, 'SOUTH', 'h', 2, 1)",3,3,4,3,3,4,2,3,3,2,2,2,0,2
4,Nan,0,"(2, 'SOUTH', 'h', 1, 3)","(1, 'SOUTH', 'h', 0, 2)",2,4,4,2,4,4,2,3,3,2,2,2,0,2
4,Nan,0,"(2, 'SOUTH', 'h', 1, 3)","(1, 'SOUTH', 'h', 1, 2)",2,4,4,2,4,4,2,3,3,2,2,2,0,2
4,Nan,0,"(2, 'SOUTH', 'h', 1, 3)","(1, 'SOUTH', 'h', 2, 2)",3,4,3,3,4,3,2,3,3,2,2,2,0,2
4,Nan,0,"(2, 'SOUTH', 'h', 1, 3)","(1, 'SOUTH', 'h', 3, 2)",3,4,3,3,4,3,2,3,3,2,2,2,0,2
4,Nan,0,"(2, 'SOUTH', 'h', 1, 3)","(1, 'SOUTH', 'v', 2, 0)",3,3,4,3,3,4,2,3,3,2,2,2,0,2
4,Nan,0,"(2, 'SOUTH', 'h', 1, 3)","(1, 'SOUTH', 'v', 1, 1)",2,4,4,2,4,4,2,3,3,2,2,2,0,2
4,Nan,0,"(2, 'SOUTH', 'h', 1, 3)","(1, 'SOUTH', 'v', 2, 1)",3,3,4,3,3,4,2,3,3,2,2,2,0,2
4,Nan,0,"(2, 'SOUTH', 'h', 1, 3)","(1, 'SOUTH', 'v', 3, 1)",3,4,3,3,4,3,2,3,3,2,2,2,0,2
4,Nan,0,"(2, 'SOUTH', 'h', 1, 3)","(1, 'SOUTH', 'v', 3, 2)",3,4,3,3,4,3,2,3,3,2,2,2,0,2
4,Nan,0,"(2, 'SOUTH', 'h', 1, 3)","(2, 'WEST', 'h', 1, 1)",3,3,4,3,3,4,2,2,3,2,1,2,0,2
4,Nan,0,"(2, 'SOUTH', 'h', 1, 3)","(2, 'WEST', 'h', 2, 1)",3,3,4,3,3,4,2,2,3,2,1,2,0,2
4,Nan,0,"(2, 'SOUTH', 'h', 1, 3)","(2, 'WEST', 'h', 0, 2)",2,4,4,2,4,4,2,2,3,2,1,2,0,2
4,Nan,0,"(2, 'SOUTH', 'h', 1, 3)","(2, 'WEST', 'h', 1, 2)",2,4,4,2,4,4,2,2,3,2,1,2,0,2
4,Nan,0,"(2, 'SOUTH', 'h', 1, 3)","(2, 'WEST', 'h', 2, 2)",3,4,3,3,4,3,2,2,3,2,1,2,0,2
4,Nan,0,"(2, 'SOUTH', 'h', 1, 3)","(2, 'WEST', 'h', 3, 2)",3,4,3,3,4,3,2,2,3,2,1,2,0,2
4,Nan,0,"(2, 'SOUTH', 'h', 1, 3)","(2, 'WEST', 'v', 2, 0)",3,3,4,3,3,4,2,2,3,2,1,2,0,2
4,Nan,0,"(2, 'SOUTH', 'h', 1, 3)","(2, 'WEST', 'v', 1, 1)",2,4,4,2,4,4,2,2,3,2,1,2,0,2
4,Nan,0,"(2, 'SOUTH', 'h', 1, 3)","(2, 'WEST', 'v', 2, 1)",3,3,4,3,3,4,2,2,3,2,1,2,0,2
4,Nan,0,"(2, 'SOUTH', 'h', 1, 3)","(2, 'WEST', 'v', 3, 1)",3,4,3,3,4,3,2,2,3,2,1,2,0,2
4,Nan,0,"(2, 'SOUTH', 'h', 1, 3)","(2, 'WEST', 'v', 3, 2)",3,4,3,3,4,3,2,2,3,2,1,2,0,2
4,Nan,0,"(2, 'SOUTH', 'h', 1, 3)","(2, 'NORTH', 'h', 1, 1)",3,3,4,3,3,3,2,2,4,2,1,2,0,2
4,Nan,0,"(2, 'SOUTH', 'h', 1, 3)","(2, 'NORTH', 'h', 2, 1)",3,3,4,3,3,3,2,2,4,2,1,2,0,2
4,Nan,0,"(2, 'SOUTH', 'h', 1, 3)","(2, 'NORTH', 'h', 0, 2)",2,4,4,2,4,3,2,2,4,2,1,2,0,2
4,Nan,0,"(2, 'SOUTH', 'h', 1, 3)","(2, 'NORTH', 'h', 1, 2)",2,4,4,2,4,3,2,2,4,2,1,2,0,2
4,Nan,0,"(2, 'SOUTH', 'h', 1, 3)","(2, 'NORTH', 'h', 2, 2)",3,4,3,3,4,2,2,2,4,2,1,2,0,2
4,Nan,0,"(2, 'SOUTH', 'h', 1, 3)","(2, 'NORTH', 'h', 3, 2)",3,4,3,3,4,2,2,2,4,2,1,2,0,2
4,Nan,0,"(2, 'SOUTH', 'h', 1, 3)","(2, 'NORTH', 'v', 2, 0)",3,3,4,3,3,3,2,2,4,2,1,2,0,2
4,Nan,0,"(2, 'SOUTH', 'h', 1, 3)","(2, 'NORTH', 'v', 1, 1)",2,4,4,2,4,3,2,2,4,2,1,2,0,2
4,Nan,0,"(2, 'SOUTH', 'h', 1, 3)","(2, 'NORTH', 'v', 2, 1)",3,3,4,3,3,3,2,2,4,2,1,2,0,2
4,Nan,0,"(2, 'SOUTH', 'h', 1, 3)","(2, 'NORTH', 'v', 3, 1)",3,4,3,3,4,2,2,2,4,2,1,2,0,2
4,Nan,0,"(2, 'SOUTH', 'h', 1, 3)","(2, 'NORTH', 'v', 3, 2)",3,4,3,3,4,3,2,2,3,2,1,2,0,2
4,Nan,0,"(2, 'SOUTH', 'h', 1, 3)","(2, 'EAST', 'h', 1, 1)",3,3,4,3,3,4,2,2,2,2,2,2,0,0
4,Nan,0,"(2, 'SOUTH', 'h', 1, 3)","(2, 'EAST', 'h', 2, 1)",3,3,4,3,3,4,2,2,2,2,2,2,0,0
4,Nan,0,"(2, 'SOUTH', 'h', 1, 3)","(2, 'EAST', 'h', 0, 2)",2,4,4,2,4,4,2,2,2,2,2,2,0,0
4,Nan,0,"(2, 'SOUTH', 'h', 1, 3)","(2, 'EAST', 'h', 1, 2)",2,4,4,2,4,4,2,2,2,2,2,2,0,0
4,Nan,0,"(2, 'SOUTH', 'h', 1, 3)","(2, 'EAST', 'h', 2, 2)",3,4,3,3,4,3,2,2,2,2,2,2,0,0
4,Nan,0,"(2, 'SOUTH', 'h', 1, 3)","(2, 'EAST', 'h', 3, 2)",3,4,3,3,4,3,2,2,2,2,2,2,0,0
4,Nan,0,"(2, 'SOUTH', 'h', 1, 3)","(2, 'EAST', 'v', 2, 0)",3,3,4,3,3,4,2,2,2,2,2,2,0,0
4,Nan,0,"(2, 'SOUTH', 'h', 1, 3)","(2, 'EAST', 'v', 1, 1)",2,4,4,2,4,4,2,2,2,2,2,2,0,0
4,Nan,0,"(2, 'SOUTH', 'h', 1, 3)","(2, 'EAST', 'v', 2, 1)",3,3,4,3,3,4,2,2,2,2,2,2,0,0
4,Nan,0,"(2, 'SOUTH', 'h', 1, 3)","(2, 'EAST', 'v', 3, 1)",3,4,3,3,4,3,2,2,2,2,2,2,0,0
4,Nan,0,"(2, 'SOUTH', 'h', 1, 3)","(2, 'EAST', 'v', 3, 2)",3,4,3,3,4,3,2,2,2,2,2,2,0,0
4,94.0,0,"(2, 'SOUTH', 'h', 2, 3)","(0, 'WEST', 'h', 1, 1)",3,3,4,3,3,4,3,2,3,3,2,3,0,0
4,84.0,0,"(2, 'SOUTH', 'h', 2, 3)","(0, 'WEST', 'h', 2, 1)",3,3,4,3,3,4,3,2,3,3,2,3,0,0
4,82.0,0,"(2, 'SOUTH', 'h', 2, 3)","(0, 'WEST', 'h', 0, 2)",2,4,4,2,4,4,3,2,3,3,2,3,0,0
